80;15;37000;5.4;1.6;177.4;
80;15;41000;6.4;1.6;197.6;
80;15;45000;7;1.6;218.8;
80;15;49000;7.6;1.6;241;
80;15;53000;8.6;2.2;263.4;
80;15;57000;9.2;2.2;287.2;
80;15;61000;10.2;2.6;311.6;
80;15;65000;10.8;2.6;340.2;
80;15;69000;11.8;3.2;368.2;
80;15;73000;13;3.2;397.4;
80;20;33000;5.4;1.6;162.6;
80;20;37000;6.4;1.6;183.8;
80;20;41000;7;1.6;205.6;
80;20;45000;7.6;1.6;227.4;
80;20;49000;8.6;2.2;250.2;
80;20;53000;9.2;2.2;274.6;
80;20;57000;10.2;2.6;299;
80;20;61000;10.8;2.6;325;
80;20;65000;12.4;3.2;355.2;
80;20;69000;13.4;3.2;384.8;
80;20;73000;14;3.2;416.6;
90;-10;33000;4.4;1;152.2;
90;-10;37000;4.4;1;171.4;
90;-10;41000;5.4;1.8;191.2;
90;-10;45000;5.4;1.8;211.2;
90;-10;49000;6.2;1.8;232.2;
90;-10;53000;7.2;1.8;253.2;
90;-10;57000;8;1.8;275;
90;-10;61000;8;1.8;297.8;
90;-10;65000;9;2.6;323.2;
90;-10;69000;9.8;2.8;348;
90;-10;73000;10.8;2.8;374.4;
90;-5;33000;4.4;1;156.3;
90;-5;37000;4.9;1;175.8;
90;-5;41000;5.4;1.8;196.2;
90;-5;45000;5.8;1.8;216.6;
90;-5;49000;6.7;1.8;238.4;
90;-5;53000;7.6;1.8;259.9;
90;-5;57000;8;1.8;282.6;
90;-5;61000;8.5;2.2;305.8;
90;-5;65000;9.4;2.6;332.2;
90;-5;69000;10.3;2.8;358.2;
90;-5;73000;11.2;2.8;385.1;
90;0;33000;4.4;1;160.4;
90;0;37000;5.4;1;180.2;
90;0;41000;5.4;1.8;201.2;
90;0;45000;6.2;1.8;222;
90;0;49000;7.2;1.8;244.6;
90;0;53000;8;1.8;266.6;
90;0;57000;8;1.8;290.2;
90;0;61000;9;2.6;313.8;
90;0;65000;9.8;2.6;341.2;
90;0;69000;10.8;2.8;368.4;
90;0;73000;11.6;2.8;395.8;
90;5;33000;5.2;1;164.8;
90;5;37000;5.4;1.8;185.6;
90;5;41000;6.2;1.8;207.4;
90;5;45000;7.2;1.8;229.2;
90;5;49000;8;1.8;251.8;
90;5;53000;8;1.8;274.6;
90;5;57000;9;1.8;299;
90;5;61000;9.8;2.6;323.6;
90;5;65000;10.8;2.8;352.8;
90;5;69000;11.6;2.8;380;
90;5;73000;12.4;2.8;410;
90;10;33000;5.4;1;170.2;
90;10;37000;6.2;1.8;191;
90;10;41000;7;1.8;213.6;
90;10;45000;7.2;1.8;236.2;
90;10;49000;8;1.8;259.8;
90;10;53000;8.8;1.8;283.6;
90;10;57000;9.8;2.6;309;
90;10;61000;10.6;2.6;335.2;
90;10;65000;11.6;2.8;364.4;
90;10;69000;12.4;2.8;394.4;
90;10;73000;13.4;3.6;424.4;
90;15;33000;5.4;1.8;175.6;
90;15;37000;6.2;1.8;198.2;
90;15;41000;7.2;1.8;220.8;
90;15;45000;8;1.8;244.4;
90;15;49000;8.8;1.8;269;
90;15;53000;9.8;2.6;294.2;
90;15;57000;10.6;2.6;320.6;
90;15;61000;11.6;2.8;347.8;
90;15;65000;12.4;2.8;379.6;
90;15;69000;13.4;3.6;410.6;
